t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
859100.0,0.0002792805,0.0002803718,0.0002822218,0.0002838259,0.0002848103,0.0002857848,0.0002867377,0.0002876082,0.0002885152,0.0002893988,0.0002901892,0.0002910658,0.0002919334,0.000292794,0.0002936473,0.0002944832,0.0002953167,0.0002961439,0.0002969524,0.0002977581
860001.0,0.000279278,0.0002803669,0.0002822144,0.0002838163,0.0002847982,0.0002857705,0.0002867211,0.0002875894,0.0002884942,0.0002893757,0.0002901641,0.0002910386,0.0002919041,0.0002927626,0.0002936139,0.0002944478,0.0002952792,0.0002961045,0.000296911,0.0002977147
860100.0,0.0002792761,0.0002803633,0.0002822093,0.0002838097,0.00028479,0.0002857607,0.0002867099,0.0002875767,0.0002884801,0.0002893602,0.0002901471,0.0002910202,0.0002918844,0.0002927415,0.0002935914,0.000294424,0.0002952541,0.000296078,0.0002968832,0.0002976856
861001.0,0.0002792735,0.0002803584,0.0002822019,0.0002838001,0.000284778,0.0002857465,0.0002866933,0.000287558,0.0002884592,0.0002893372,0.0002901221,0.0002909931,0.0002918552,0.0002927102,0.0002935581,0.0002943887,0.0002952168,0.0002960387,0.000296842,0.0002976423
861100.0,0.0002792716,0.0002803548,0.0002821968,0.0002837935,0.0002847699,0.0002857368,0.0002866821,0.0002875453,0.0002884451,0.0002893217,0.0002901052,0.0002909748,0.0002918355,0.0002926892,0.0002935358,0.000294365,0.0002951918,0.0002960124,0.0002968143,0.0002976134
862001.0,0.0002792691,0.0002803499,0.0002821895,0.0002837839,0.0002847579,0.0002857225,0.0002866657,0.0002875267,0.0002884243,0.0002892988,0.0002900803,0.0002909478,0.0002918064,0.0002926581,0.0002935026,0.0002943298,0.0002951546,0.0002959732,0.0002967732,0.0002975703
862100.0,0.0002792672,0.0002803464,0.0002821844,0.0002837774,0.0002847498,0.0002857129,0.0002866545,0.0002875141,0.0002884103,0.0002892834,0.0002900634,0.0002909296,0.0002917869,0.0002926372,0.0002934803,0.0002943063,0.0002951297,0.000295947,0.0002967457,0.0002975415
863001.0,0.0002792646,0.0002803415,0.0002821771,0.0002837679,0.0002847379,0.0002856987,0.0002866381,0.0002874955,0.0002883896,0.0002892606,0.0002900386,0.0002909027,0.0002917579,0.0002926062,0.0002934473,0.0002942712,0.0002950927,0.000295908,0.0002967048,0.0002974986
863100.0,0.0002792627,0.000280338,0.000282172,0.0002837613,0.0002847298,0.0002856891,0.000286627,0.0002874829,0.0002883756,0.0002892452,0.0002900219,0.0002908846,0.0002917384,0.0002925853,0.0002934251,0.0002942477,0.0002950678,0.0002958819,0.0002966773,0.0002974699
864001.0,0.0002792602,0.0002803331,0.0002821648,0.0002837518,0.0002847179,0.000285675,0.0002866107,0.0002874644,0.000288355,0.0002892225,0.0002899971,0.0002908578,0.0002917096,0.0002925544,0.0002933922,0.0002942128,0.000295031,0.000295843,0.0002966366,0.0002974272
864100.0,0.0002792583,0.0002803296,0.0002821597,0.0002837453,0.0002847098,0.0002856654,0.0002865996,0.0002874519,0.000288341,0.0002892072,0.0002899804,0.0002908397,0.0002916901,0.0002925337,0.0002933701,0.0002941894,0.0002950062,0.000295817,0.0002966093,0.0002973986
865001.0,0.0002792558,0.0002803247,0.0002821525,0.0002837359,0.000284698,0.0002856513,0.0002865833,0.0002874335,0.0002883205,0.0002891846,0.0002899558,0.000290813,0.0002916614,0.0002925029,0.0002933373,0.0002941547,0.0002949695,0.0002957783,0.0002965687,0.000297356
865100.0,0.0002792539,0.0002803212,0.0002821474,0.0002837294,0.00028469,0.0002856417,0.0002865723,0.000287421,0.0002883066,0.0002891694,0.0002899392,0.000290795,0.0002916421,0.0002924822,0.0002933153,0.0002941314,0.0002949449,0.0002957524,0.0002965415,0.0002973276
866001.0,0.0002792514,0.0002803164,0.0002821402,0.00028372,0.0002846782,0.0002856277,0.0002865561,0.0002874027,0.0002882861,0.0002891468,0.0002899146,0.0002907684,0.0002916135,0.0002924516,0.0002932827,0.0002940968,0.0002949083,0.0002957139,0.000296501,0.0002972852
866100.0,0.0002792496,0.0002803129,0.0002821352,0.0002837135,0.0002846702,0.0002856182,0.0002865451,0.0002873903,0.0002882723,0.0002891316,0.0002898981,0.0002907505,0.0002915942,0.000292431,0.0002932608,0.0002940736,0.0002948838,0.0002956881,0.0002964739,0.0002972568
867001.0,0.0002792471,0.0002803081,0.000282128,0.0002837041,0.0002846585,0.0002856043,0.000286529,0.000287372,0.0002882519,0.0002891092,0.0002898737,0.0002907241,0.0002915657,0.0002924005,0.0002932283,0.0002940391,0.0002948474,0.0002956497,0.0002964337,0.0002972146
867100.0,0.0002792452,0.0002803046,0.000282123,0.0002836977,0.0002846505,0.0002855948,0.000286518,0.0002873596,0.0002882381,0.0002890941,0.0002898572,0.0002907062,0.0002915465,0.00029238,0.0002932064,0.000294016,0.000294823,0.000295624,0.0002964067,0.0002971864
868001.0,0.0002792427,0.0002802998,0.0002821159,0.0002836884,0.0002846388,0.0002855809,0.0002865019,0.0002873414,0.0002882178,0.0002890718,0.0002898328,0.0002906798,0.0002915181,0.0002923496,0.0002931741,0.0002939816,0.0002947867,0.0002955858,0.0002963666,0.0002971444
868100.0,0.0002792409,0.0002802964,0.0002821109,0.000283682,0.0002846309,0.0002855715,0.000286491,0.0002873291,0.0002882041,0.0002890567,0.0002898164,0.0002906621,0.000291499,0.0002923292,0.0002931523,0.0002939586,0.0002947623,0.0002955602,0.0002963397,0.0002971162
869001.0,0.0002792384,0.0002802916,0.0002821038,0.0002836727,0.0002846193,0.0002855576,0.000286475,0.000287311,0.0002881839,0.0002890344,0.0002897922,0.0002906358,0.0002914707,0.0002922989,0.0002931201,0.0002939244,0.0002947262,0.0002955221,0.0002962998,0.0002970744
869100.0,0.0002792366,0.0002802882,0.0002820988,0.0002836663,0.0002846113,0.0002855482,0.0002864641,0.0002872987,0.0002881702,0.0002890194,0.0002897758,0.0002906181,0.0002914517,0.0002922785,0.0002930984,0.0002939015,0.000294702,0.0002954966,0.000296273,0.0002970464
870001.0,0.0002792341,0.0002802834,0.0002820917,0.000283657,0.0002845998,0.0002855344,0.0002864482,0.0002872807,0.0002881501,0.0002889973,0.0002897517,0.0002905919,0.0002914236,0.0002922484,0.0002930663,0.0002938674,0.000294666,0.0002954587,0.0002962332,0.0002970047
870100.0,0.0002792323,0.00028028,0.0002820868,0.0002836506,0.0002845919,0.0002855251,0.0002864374,0.0002872684,0.0002881365,0.0002889823,0.0002897354,0.0002905743,0.0002914046,0.0002922281,0.0002930447,0.0002938446,0.0002946419,0.0002954333,0.0002962066,0.0002969768
871001.0,0.0002792298,0.0002802752,0.0002820797,0.0002836414,0.0002845803,0.0002855113,0.0002864215,0.0002872505,0.0002881164,0.0002889602,0.0002897113,0.0002905482,0.0002913765,0.0002921981,0.0002930127,0.0002938106,0.000294606,0.0002953955,0.0002961669,0.0002969353
871100.0,0.000279228,0.0002802718,0.0002820748,0.0002836351,0.0002845725,0.000285502,0.0002864107,0.0002872383,0.0002881029,0.0002889453,0.0002896951,0.0002905307,0.0002913577,0.0002921779,0.0002929912,0.0002937879,0.000294582,0.0002953702,0.0002961404,0.0002969075
872001.0,0.0002792255,0.0002802671,0.0002820677,0.0002836259,0.000284561,0.0002854883,0.0002863949,0.0002872204,0.0002880829,0.0002889234,0.0002896711,0.0002905047,0.0002913297,0.000292148,0.0002929594,0.0002937541,0.0002945463,0.0002953326,0.0002961009,0.0002968661
872100.0,0.0002792237,0.0002802637,0.0002820629,0.0002836196,0.0002845531,0.000285479,0.0002863842,0.0002872082,0.0002880694,0.0002889085,0.000289655,0.0002904872,0.0002913109,0.0002921279,0.000292938,0.0002937314,0.0002945223,0.0002953074,0.0002960745,0.0002968385
873001.0,0.0002792213,0.000280259,0.0002820558,0.0002836104,0.0002845417,0.0002854654,0.0002863684,0.0002871904,0.0002880495,0.0002888866,0.0002896311,0.0002904614,0.0002912831,0.0002920981,0.0002929062,0.0002936978,0.0002944868,0.00029527,0.0002960352,0.0002967973
873100.0,0.0002792195,0.0002802556,0.000282051,0.0002836041,0.0002845339,0.0002854561,0.0002863577,0.0002871783,0.000288036,0.0002888718,0.000289615,0.000290444,0.0002912644,0.0002920781,0.0002928849,0.0002936752,0.0002944629,0.0002952449,0.0002960089,0.0002967697
874001.0,0.000279217,0.0002802509,0.000282044,0.000283595,0.0002845225,0.0002854426,0.000286342,0.0002871606,0.0002880162,0.00028885,0.0002895913,0.0002904182,0.0002912367,0.0002920484,0.0002928533,0.0002936417,0.0002944275,0.0002952076,0.0002959697,0.0002967287
874100.0,0.0002792152,0.0002802475,0.0002820391,0.0002835888,0.0002845147,0.0002854334,0.0002863314,0.0002871485,0.0002880028,0.0002888353,0.0002895752,0.0002904009,0.000291218,0.0002920285,0.0002928321,0.0002936192,0.0002944038,0.0002951826,0.0002959435,0.0002967013
875001.0,0.0002792128,0.0002802428,0.0002820321,0.0002835797,0.0002845034,0.0002854199,0.0002863157,0.0002871308,0.0002879831,0.0002888136,0.0002895516,0.0002903752,0.0002911904,0.0002919989,0.0002928006,0.0002935858,0.0002943685,0.0002951454,0.0002959045,0.0002966605
875100.0,0.000279211,0.0002802395,0.0002820273,0.0002835734,0.0002844956,0.0002854107,0.0002863051,0.0002871188,0.0002879697,0.0002887989,0.0002895356,0.0002903579,0.0002911718,0.0002919791,0.0002927795,0.0002935634,0.0002943448,0.0002951205,0.0002958784,0.0002966331
876001.0,0.0002792086,0.0002802348,0.0002820204,0.0002835644,0.0002844844,0.0002853972,0.0002862896,0.0002871012,0.0002879501,0.0002887773,0.000289512,0.0002903324,0.0002911443,0.0002919496,0.0002927481,0.0002935302,0.0002943097,0.0002950835,0.0002958395,0.0002965924
876100.0,0.0002792068,0.0002802315,0.0002820155,0.0002835582,0.0002844766,0.000285388,0.000286279,0.0002870893,0.0002879368,0.0002887627,0.0002894961,0.0002903152,0.0002911258,0.0002919298,0.000292727,0.0002935079,0.0002942861,0.0002950587,0.0002958135,0.0002965652
877001.0,0.0002792044,0.0002802269,0.0002820086,0.0002835492,0.0002844654,0.0002853747,0.0002862635,0.0002870717,0.0002879172,0.0002887412,0.0002894726,0.0002902898,0.0002910984,0.0002919005,0.0002926958,0.0002934748,0.0002942512,0.0002950218,0.0002957748,0.0002965247
877100.0,0.0002792026,0.0002802236,0.0002820038,0.000283543,0.0002844577,0.0002853655,0.000286253,0.0002870598,0.000287904,0.0002887266,0.0002894568,0.0002902726,0.00029108,0.0002918808,0.0002926748,0.0002934526,0.0002942277,0.0002949971,0.0002957489,0.0002964976
878001.0,0.0002792002,0.0002802189,0.000281997,0.000283534,0.0002844465,0.0002853522,0.0002862375,0.0002870423,0.0002878845,0.0002887051,0.0002894334,0.0002902473,0.0002910527,0.0002918516,0.0002926437,0.0002934196,0.0002941929,0.0002949604,0.0002957104,0.0002964573
878100.0,0.0002791985,0.0002802156,0.0002819922,0.0002835278,0.0002844388,0.0002853431,0.000286227,0.0002870305,0.0002878713,0.0002886906,0.0002894176,0.0002902302,0.0002910343,0.000291832,0.0002926228,0.0002933974,0.0002941695,0.0002949358,0.0002956846,0.0002964303
879001.0,0.0002791961,0.000280211,0.0002819853,0.0002835189,0.0002844277,0.0002853298,0.0002862116,0.0002870131,0.0002878518,0.0002886693,0.0002893943,0.000290205,0.0002910072,0.0002918029,0.0002925919,0.0002933646,0.0002941348,0.0002948993,0.0002956462,0.0002963901
879100.0,0.0002791943,0.0002802077,0.0002819806,0.0002835128,0.00028442,0.0002853207,0.0002862012,0.0002870013,0.0002878387,0.0002886548,0.0002893786,0.0002901879,0.0002909889,0.0002917834,0.000292571,0.0002933426,0.0002941115,0.0002948748,0.0002956205,0.0002963632
880001.0,0.000279192,0.0002802031,0.0002819737,0.0002835039,0.0002844089,0.0002853075,0.0002861859,0.0002869839,0.0002878194,0.0002886336,0.0002893554,0.0002901628,0.0002909618,0.0002917544,0.0002925402,0.0002933099,0.0002940769,0.0002948384,0.0002955823,0.0002963232
880100.0,0.0002791902,0.0002801998,0.000281969,0.0002834978,0.0002844013,0.0002852985,0.0002861755,0.0002869721,0.0002878063,0.0002886192,0.0002893397,0.0002901459,0.0002909436,0.0002917349,0.0002925195,0.0002932879,0.0002940537,0.000294814,0.0002955567,0.0002962964
881001.0,0.0002791878,0.0002801953,0.0002819622,0.0002834889,0.0002843902,0.0002852853,0.0002861602,0.0002869549,0.000287787,0.000288598,0.0002893166,0.0002901208,0.0002909167,0.0002917061,0.0002924887,0.0002932553,0.0002940193,0.0002947777,0.0002955187,0.0002962565
881100.0,0.0002791861,0.000280192,0.0002819575,0.0002834828,0.0002843827,0.0002852763,0.0002861498,0.0002869432,0.0002877739,0.0002885836,0.000289301,0.000290104,0.0002908985,0.0002916867,0.0002924681,0.0002932334,0.0002939962,0.0002947534,0.0002954932,0.0002962298
882001.0,0.0002791837,0.0002801874,0.0002819507,0.000283474,0.0002843716,0.0002852632,0.0002861346,0.0002869259,0.0002877548,0.0002885625,0.000289278,0.000290079,0.0002908717,0.0002916579,0.0002924375,0.000293201,0.0002939619,0.0002947173,0.0002954553,0.0002961902
882100.0,0.000279182,0.0002801842,0.000281946,0.0002834679,0.0002843641,0.0002852542,0.0002861243,0.0002869143,0.0002877418,0.0002885483,0.0002892625,0.0002900622,0.0002908536,0.0002916386,0.0002924169,0.0002931792,0.0002939389,0.0002946931,0.0002954299,0.0002961636
883001.0,0.0002791796,0.0002801796,0.0002819392,0.0002834591,0.0002843531,0.0002852412,0.0002861092,0.0002868971,0.0002877227,0.0002885272,0.0002892395,0.0002900374,0.0002908269,0.00029161,0.0002923864,0.0002931469,0.0002939048,0.0002946571,0.0002953921,0.0002961241
883100.0,0.0002791779,0.0002801764,0.0002819346,0.000283453,0.0002843456,0.0002852322,0.0002860989,0.0002868855,0.0002877097,0.000288513,0.0002892241,0.0002900206,0.0002908089,0.0002915908,0.0002923659,0.0002931252,0.0002938819,0.000294633,0.0002953668,0.0002960976
884001.0,0.0002791756,0.0002801719,0.0002819278,0.0002834443,0.0002843347,0.0002852192,0.0002860838,0.0002868684,0.0002876907,0.0002884921,0.0002892012,0.0002899959,0.0002907823,0.0002915623,0.0002923356,0.000293093,0.0002938478,0.0002945971,0.0002953292,0.0002960582
884100.0,0.0002791738,0.0002801687,0.0002819232,0.0002834383,0.0002843272,0.0002852103,0.0002860736,0.0002868569,0.0002876778,0.0002884779,0.0002891858,0.0002899792,0.0002907643,0.0002915431,0.0002923152,0.0002930714,0.000293825,0.0002945731,0.000295304,0.0002960319
885001.0,0.0002791715,0.0002801642,0.0002819165,0.0002834295,0.0002843163,0.0002851974,0.0002860586,0.0002868399,0.0002876588,0.000288457,0.0002891631,0.0002899546,0.0002907378,0.0002915147,0.0002922849,0.0002930393,0.0002937912,0.0002945374,0.0002952666,0.0002959926
885100.0,0.0002791698,0.0002801609,0.0002819118,0.0002834235,0.0002843088,0.0002851885,0.0002860483,0.0002868283,0.000287646,0.0002884429,0.0002891477,0.000289938,0.0002907199,0.0002914956,0.0002922646,0.0002930178,0.0002937684,0.0002945135,0.0002952415,0.0002959664
886001.0,0.0002791675,0.0002801565,0.0002819052,0.0002834148,0.000284298,0.0002851756,0.0002860334,0.0002868114,0.0002876271,0.0002884222,0.0002891251,0.0002899134,0.0002906935,0.0002914673,0.0002922345,0.0002929859,0.0002937347,0.000294478,0.0002952042,0.0002959273
886100.0,0.0002791657,0.0002801533,0.0002819005,0.0002834088,0.0002842906,0.0002851668,0.0002860232,0.0002867999,0.0002876143,0.0002884081,0.0002891098,0.0002898969,0.0002906757,0.0002914483,0.0002922142,0.0002929644,0.000293712,0.0002944541,0.0002951792,0.0002959012
887001.0,0.0002791634,0.0002801488,0.0002818939,0.0002834002,0.0002842797,0.0002851539,0.0002860083,0.000286783,0.0002875955,0.0002883874,0.0002890872,0.0002898724,0.0002906494,0.0002914201,0.0002921843,0.0002929326,0.0002936784,0.0002944188,0.0002951421,0.0002958623
887100.0,0.0002791617,0.0002801456,0.0002818893,0.0002833942,0.0002842723,0.0002851451,0.0002859982,0.0002867716,0.0002875828,0.0002883734,0.000289072,0.000289856,0.0002906317,0.0002914012,0.0002921641,0.0002929113,0.0002936559,0.000294395,0.0002951172,0.0002958362
888001.0,0.0002791594,0.0002801412,0.0002818827,0.0002833856,0.0002842616,0.0002851323,0.0002859834,0.0002867548,0.000287564,0.0002883528,0.0002890495,0.0002898316,0.0002906055,0.0002913732,0.0002921342,0.0002928796,0.0002936224,0.0002943598,0.0002950802,0.0002957975
888100.0,0.0002791577,0.000280138,0.000281878,0.0002833797,0.0002842542,0.0002851236,0.0002859733,0.0002867434,0.0002875513,0.0002883389,0.0002890343,0.0002898152,0.0002905879,0.0002913543,0.0002921141,0.0002928583,0.0002936,0.0002943361,0.0002950554,0.0002957716
889001.0,0.0002791554,0.0002801335,0.0002818715,0.0002833711,0.0002842435,0.0002851108,0.0002859585,0.0002867267,0.0002875327,0.0002883183,0.000289012,0.000289791,0.0002905618,0.0002913264,0.0002920844,0.0002928268,0.0002935666,0.000294301,0.0002950185,0.000295733
889100.0,0.0002791537,0.0002801304,0.0002818669,0.0002833652,0.0002842361,0.0002851021,0.0002859484,0.0002867153,0.00028752,0.0002883044,0.0002889968,0.0002897746,0.0002905442,0.0002913076,0.0002920644,0.0002928056,0.0002935442,0.0002942775,0.0002949938,0.0002957071
890001.0,0.0002791514,0.000280126,0.0002818603,0.0002833566,0.0002842255,0.0002850894,0.0002859337,0.0002866987,0.0002875014,0.000288284,0.0002889745,0.0002897505,0.0002905182,0.0002912797,0.0002920347,0.0002927742,0.0002935111,0.0002942425,0.0002949571,0.0002956687
890100.0,0.0002791497,0.0002801228,0.0002818558,0.0002833507,0.0002842181,0.0002850807,0.0002859237,0.0002866873,0.0002874889,0.0002882702,0.0002889595,0.0002897342,0.0002905007,0.000291261,0.0002920148,0.0002927531,0.0002934888,0.0002942191,0.0002949325,0.000295643
891001.0,0.0002791475,0.0002801184,0.0002818492,0.0002833422,0.0002842075,0.000285068,0.0002859091,0.0002866707,0.0002874703,0.0002882498,0.0002889373,0.0002897101,0.0002904748,0.0002912333,0.0002919853,0.0002927218,0.0002934557,0.0002941842,0.000294896,0.0002956047
891100.0,0.0002791458,0.0002801153,0.0002818447,0.0002833364,0.0002842002,0.0002850594,0.0002858991,0.0002866595,0.0002874578,0.000288236,0.0002889223,0.0002896939,0.0002904574,0.0002912147,0.0002919654,0.0002927008,0.0002934335,0.0002941609,0.0002948715,0.0002955791
892001.0,0.0002791435,0.0002801109,0.0002818382,0.0002833279,0.0002841896,0.0002850467,0.0002858845,0.0002866429,0.0002874394,0.0002882157,0.0002889002,0.00028967,0.0002904316,0.0002911871,0.0002919361,0.0002926696,0.0002934006,0.0002941262,0.0002948351,0.000295541
892100.0,0.0002791418,0.0002801078,0.0002818336,0.000283322,0.0002841824,0.0002850381,0.0002858746,0.0002866317,0.0002874269,0.000288202,0.0002888852,0.0002896538,0.0002904142,0.0002911685,0.0002919163,0.0002926487,0.0002933785,0.0002941029,0.0002948107,0.0002955154
893001.0,0.0002791396,0.0002801034,0.0002818272,0.0002833136,0.0002841718,0.0002850256,0.00028586,0.0002866153,0.0002874085,0.0002881818,0.0002888632,0.0002896299,0.0002903885,0.000291141,0.000291887,0.0002926176,0.0002933457,0.0002940684,0.0002947744,0.0002954775
893100.0,0.0002791379,0.0002801003,0.0002818226,0.0002833077,0.0002841646,0.000285017,0.0002858501,0.0002866041,0.0002873961,0.0002881681,0.0002888483,0.0002896138,0.0002903712,0.0002911225,0.0002918673,0.0002925968,0.0002933236,0.0002940452,0.0002947501,0.0002954521
894001.0,0.0002791357,0.000280096,0.0002818162,0.0002832993,0.0002841541,0.0002850045,0.0002858356,0.0002865877,0.0002873778,0.000288148,0.0002888264,0.0002895901,0.0002903457,0.0002910951,0.0002918382,0.0002925659,0.000293291,0.0002940108,0.000294714,0.0002954143
894100.0,0.000279134,0.0002800929,0.0002818117,0.0002832935,0.0002841469,0.0002849959,0.0002858258,0.0002865765,0.0002873654,0.0002881344,0.0002888116,0.0002895741,0.0002903284,0.0002910767,0.0002918185,0.0002925451,0.000293269,0.0002939877,0.0002946898,0.0002953889
895001.0,0.0002791318,0.0002800885,0.0002818053,0.0002832851,0.0002841364,0.0002849835,0.0002858113,0.0002865602,0.0002873471,0.0002881143,0.0002887897,0.0002895504,0.000290303,0.0002910494,0.0002917895,0.0002925143,0.0002932365,0.0002939534,0.0002946539,0.0002953513
895100.0,0.0002791301,0.0002800854,0.0002818008,0.0002832794,0.0002841292,0.000284975,0.0002858015,0.0002865491,0.0002873348,0.0002881008,0.000288775,0.0002895344,0.0002902858,0.0002910311,0.00029177,0.0002924936,0.0002932147,0.0002939305,0.0002946297,0.000295326
896001.0,0.0002791279,0.0002800811,0.0002817944,0.000283271,0.0002841188,0.0002849625,0.0002857872,0.0002865328,0.0002873167,0.0002880808,0.0002887532,0.0002895108,0.0002902604,0.0002910039,0.000291741,0.0002924629,0.0002931823,0.0002938963,0.0002945939,0.0002952885
896100.0,0.0002791262,0.000280078,0.0002817899,0.0002832653,0.0002841116,0.0002849541,0.0002857774,0.0002865218,0.0002873044,0.0002880673,0.0002887385,0.0002894949,0.0002902433,0.0002909856,0.0002917216,0.0002924423,0.0002931605,0.0002938734,0.0002945699,0.0002952634
897001.0,0.000279124,0.0002800737,0.0002817836,0.0002832569,0.0002841013,0.0002849417,0.0002857631,0.0002865056,0.0002872863,0.0002880474,0.0002887168,0.0002894715,0.0002902181,0.0002909586,0.0002916928,0.0002924118,0.0002931282,0.0002938394,0.0002945342,0.0002952261
897100.0,0.0002791224,0.0002800707,0.0002817791,0.0002832512,0.0002840941,0.0002849332,0.0002857533,0.0002864946,0.000287274,0.000288034,0.0002887022,0.0002894556,0.000290201,0.0002909404,0.0002916734,0.0002923913,0.0002931066,0.0002938166,0.0002945103,0.000295201
898001.0,0.0002791202,0.0002800664,0.0002817728,0.0002832429,0.0002840838,0.0002849209,0.0002857391,0.0002864784,0.000287256,0.0002880142,0.0002886806,0.0002894322,0.0002901759,0.0002909134,0.0002916447,0.0002923608,0.0002930744,0.0002937828,0.0002944748,0.0002951638
898100.0,0.0002791185,0.0002800634,0.0002817683,0.0002832372,0.0002840767,0.0002849125,0.0002857294,0.0002864675,0.0002872438,0.0002880008,0.000288666,0.0002894164,0.0002901589,0.0002908953,0.0002916254,0.0002923404,0.0002930528,0.0002937601,0.000294451,0.0002951389
899001.0,0.0002791163,0.0002800591,0.000281762,0.000283229,0.0002840664,0.0002849002,0.0002857152,0.0002864514,0.0002872259,0.000287981,0.0002886445,0.0002893932,0.0002901338,0.0002908684,0.0002915968,0.0002923101,0.0002930208,0.0002937263,0.0002944156,0.0002951019
899100.0,0.0002791147,0.0002800561,0.0002817576,0.0002832233,0.0002840593,0.0002848919,0.0002857055,0.0002864405,0.0002872137,0.0002879677,0.00028863,0.0002893774,0.0002901169,0.0002908504,0.0002915776,0.0002922897,0.0002929993,0.0002937037,0.0002943918,0.000295077
900001.0,0.0002791125,0.0002800518,0.0002817513,0.0002832151,0.0002840491,0.0002848796,0.0002856914,0.0002864245,0.0002871959,0.000287948,0.0002886086,0.0002893542,0.000290092,0.0002908237,0.0002915491,0.0002922596,0.0002929674,0.0002936701,0.0002943566,0.0002950401
900100.0,0.0002791109,0.0002800488,0.0002817469,0.0002832094,0.000284042,0.0002848713,0.0002856817,0.0002864136,0.0002871838,0.0002879347,0.0002885941,0.0002893386,0.0002900751,0.0002908057,0.0002915299,0.0002922393,0.000292946,0.0002936476,0.000294333,0.0002950154
901001.0,0.0002791087,0.0002800446,0.0002817406,0.0002832012,0.0002840318,0.0002848591,0.0002856676,0.0002863976,0.000287166,0.0002879152,0.0002885727,0.0002893155,0.0002900503,0.000290779,0.0002915016,0.0002922092,0.0002929142,0.0002936141,0.0002942979,0.0002949787
901100.0,0.0002791071,0.0002800415,0.0002817362,0.0002831956,0.0002840248,0.0002848508,0.000285658,0.0002863868,0.0002871539,0.0002879019,0.0002885583,0.0002892999,0.0002900335,0.0002907611,0.0002914825,0.000292189,0.0002928929,0.0002935917,0.0002942743,0.000294954
902001.0,0.0002791049,0.0002800373,0.00028173,0.0002831874,0.0002840146,0.0002848387,0.000285644,0.0002863709,0.0002871362,0.0002878824,0.0002885371,0.0002892769,0.0002900087,0.0002907346,0.0002914543,0.0002921591,0.0002928613,0.0002935584,0.0002942394,0.0002949174
902100.0,0.0002791033,0.0002800343,0.0002817256,0.0002831818,0.0002840076,0.0002848304,0.0002856345,0.0002863601,0.0002871242,0.0002878692,0.0002885227,0.0002892613,0.000289992,0.0002907167,0.0002914353,0.000292139,0.00029284,0.000293536,0.0002942159,0.0002948929
903001.0,0.0002791011,0.0002800301,0.0002817194,0.0002831737,0.0002839975,0.0002848183,0.0002856205,0.0002863443,0.0002871065,0.0002878498,0.0002885016,0.0002892384,0.0002899674,0.0002906903,0.0002914072,0.0002921091,0.0002928085,0.0002935028,0.0002941811,0.0002948564
903100.0,0.0002790995,0.0002800271,0.0002817151,0.0002831681,0.0002839905,0.0002848101,0.000285611,0.0002863335,0.0002870946,0.0002878367,0.0002884873,0.0002892229,0.0002899507,0.0002906726,0.0002913882,0.0002920891,0.0002927874,0.0002934806,0.0002941577,0.000294832
904001.0,0.0002790974,0.000280023,0.0002817089,0.00028316,0.0002839804,0.000284798,0.0002855971,0.0002863178,0.000287077,0.0002878173,0.0002884662,0.0002892001,0.0002899262,0.0002906463,0.0002913602,0.0002920594,0.000292756,0.0002934475,0.0002941231,0.0002947957
904100.0,0.0002790958,0.00028002,0.0002817045,0.0002831544,0.0002839735,0.0002847898,0.0002855876,0.0002863071,0.0002870651,0.0002878042,0.0002884519,0.0002891847,0.0002899096,0.0002906285,0.0002913414,0.0002920394,0.0002927349,0.0002934253,0.0002940998,0.0002947714
905001.0,0.0002790936,0.0002800158,0.0002816984,0.0002831463,0.0002839635,0.0002847778,0.0002855737,0.0002862914,0.0002870476,0.000287785,0.0002884309,0.0002891619,0.0002898851,0.0002906024,0.0002913135,0.0002920099,0.0002927037,0.0002933924,0.0002940653,0.0002947352
905100.0,0.000279092,0.0002800128,0.0002816941,0.0002831408,0.0002839566,0.0002847696,0.0002855643,0.0002862807,0.0002870357,0.0002877719,0.0002884167,0.0002891466,0.0002898686,0.0002905847,0.0002912947,0.00029199,0.0002926827,0.0002933703,0.0002940421,0.000294711
906001.0,0.0002790899,0.0002800087,0.0002816879,0.0002831327,0.0002839465,0.0002847577,0.0002855505,0.0002862651,0.0002870183,0.0002877528,0.0002883958,0.0002891239,0.0002898443,0.0002905586,0.0002912669,0.0002919605,0.0002926516,0.0002933376,0.0002940077,0.0002946749
906100.0,0.0002790883,0.0002800057,0.0002816836,0.0002831272,0.0002839397,0.0002847495,0.000285541,0.0002862544,0.0002870064,0.0002877398,0.0002883817,0.0002891087,0.0002898278,0.0002905411,0.0002912482,0.0002919407,0.0002926306,0.0002933155,0.0002939846,0.0002946508
907001.0,0.0002790862,0.0002800016,0.0002816775,0.0002831192,0.0002839297,0.0002847377,0.0002855273,0.0002862389,0.0002869891,0.0002877207,0.0002883609,0.0002890861,0.0002898036,0.0002905151,0.0002912205,0.0002919114,0.0002925996,0.0002932829,0.0002939504,0.0002946149
907100.0,0.0002790846,0.0002799987,0.0002816732,0.0002831137,0.0002839228,0.0002847295,0.0002855179,0.0002862283,0.0002869773,0.0002877077,0.0002883468,0.0002890709,0.0002897872,0.0002904976,0.0002912019,0.0002918916,0.0002925788,0.000293261,0.0002939274,0.0002945909
